cloud_cover_pct_mean,comarca,data_source,ndbi_max,ndbi_mean,ndbi_min,ndbi_stdDev,ndvi_max,ndvi_mean,ndvi_min,ndvi_stdDev,ndwi_max,ndwi_mean,ndwi_min,ndwi_stdDev,scene_count,schema_version,valid_pixel_count,window_end,window_id,window_start
41.227024,Cuenca de Pamplona,GEE/COPERNICUS/S2_SR_HARMONIZED,0.9973822236061096,-0.032926931099221846,-0.7721518874168396,0.1944029599687998,0.9805460572242737,0.4350040394941781,-0.9879518151283264,0.2652864493974256,0.996034562587738,-0.4841229995228429,-0.9352629780769348,0.18902867463864456,6,v1.0,10486728,2021-08-13,W-20210728,2021-07-28
29.909097666666664,Cuenca de Pamplona,GEE/COPERNICUS/S2_SR_HARMONIZED,0.992337167263031,-0.02507964615226341,-0.8635658621788025,0.19453571910083556,0.998965322971344,0.4121995840938202,-0.9910714030265808,0.26653423762446976,0.9973439574241638,-0.4669061147511963,-0.9996795654296875,0.19276226618183978,6,v1.0,10582803,2021-08-29,W-20210813,2021-08-13
23.971120166666665,Cuenca de Pamplona,GEE/COPERNICUS/S2_SR_HARMONIZED,0.8091742992401123,-0.007466974008766962,-0.8650113344192505,0.2049028787290347,0.9680102467536926,0.4030885885193323,-0.6954864263534546,0.2714279177177759,0.8399364352226257,-0.448398903617146,-0.870118260383606,0.1992752417418402,6,v1.0,10562398,2021-09-14,W-20210829,2021-08-29
54.530986500000004,Cuenca de Pamplona,GEE/COPERNICUS/S2_SR_HARMONIZED,0.8463522791862488,-0.02390973977291335,-0.7729337215423584,0.20385511844697973,0.9986894130706787,0.39996693693488816,-0.6872274279594421,0.2532827732197575,0.696977972984314,-0.4166857594851103,-0.9786614775657654,0.18791081874208138,6,v1.0,9380687,2021-09-30,W-20210914,2021-09-14
58.923349333333334,Cuenca de Pamplona,GEE/COPERNICUS/S2_SR_HARMONIZED,0.9046164751052856,-0.02113617701623421,-0.8068459630012512,0.18735622323377865,0.9993187785148621,0.4021512781756148,-0.7565217614173889,0.25955240651823824,0.8313252925872803,-0.4435696319417814,-0.9992349147796631,0.2123774999044385,6,v1.0,8337689,2021-11-01,W-20211016,2021-10-16
53.65864066666666,Cuenca de Pamplona,GEE/COPERNICUS/S2_SR_HARMONIZED,0.997802197933197,-0.059069633528948215,-0.9977090358734131,0.2206371221624547,0.999382495880127,0.37475040058409836,-0.9831932783126831,0.2665918424169187,0.9954338073730469,-0.42202845917602033,-0.9993915557861328,0.22780768378570276,6,v1.0,9589040,2021-11-17,W-20211101,2021-11-01
49.272469,Cuenca de Pamplona,GEE/COPERNICUS/S2_SR_HARMONIZED,1.0,-0.04113143946691257,-0.9625779390335083,0.20311645163886682,1.0,0.3938487616412975,-1.0,0.25656149624973207,1.0,-0.4453206806282326,-1.0,0.21889956571673191,6,v1.0,10277492,2021-12-03,W-20211117,2021-11-17
65.8817945,Cuenca de Pamplona,GEE/COPERNICUS/S2_SR_HARMONIZED,0.9947643876075745,-0.28138991627954907,-0.959920346736908,0.2279976339399221,0.9995313286781311,0.48903919038402693,-0.9710144996643066,0.27354280561000643,0.988950252532959,-0.4622785062832164,-0.9994096755981445,0.2546101101579856,6,v1.0,1604037,2021-12-19,W-20211203,2021-12-03
61.741594166666665,Cuenca de Pamplona,GEE/COPERNICUS/S2_SR_HARMONIZED,0.9759036302566528,-0.060739049746916844,-0.9390156269073486,0.17818919538887623,0.9989310503005981,0.4783100984528769,-0.9838709831237793,0.20097196791347066,0.9951691031455994,-0.4946780522447574,-0.9987973570823669,0.17167850916469105,6,v1.0,4625165,2022-01-01,W-20211219,2021-12-19
77.267556125,Cuenca de Pamplona,GEE/COPERNICUS/S2_SR_HARMONIZED,0.7139660120010376,-0.34760881453819253,-0.7794312834739685,0.18900251231791484,0.9411352276802063,0.2138557406012949,-0.6009280681610107,0.26769746940540945,0.6730037927627563,-0.20057055104863353,-0.85397869348526,0.2503638756789466,8,v1.0,1333456,2021-02-18,W-20210202,2021-02-02
44.224624125000005,Cuenca de Pamplona,GEE/COPERNICUS/S2_SR_HARMONIZED,0.9736841917037964,-0.27142731130853165,-0.7446490526199341,0.19101065313871884,1.0,0.656772799731882,-0.963302731513977,0.21226863799923287,0.9907407164573669,-0.6137179179241947,-1.0,0.16963439163934194,8,v1.0,10555530,2021-05-09,W-20210423,2021-04-23
41.227903875,Cuenca de Pamplona,GEE/COPERNICUS/S2_SR_HARMONIZED,0.9856114983558655,-0.05290218248213574,-0.6864026188850403,0.20342786309304622,0.9690185189247131,0.47208555848666595,-0.9807692170143127,0.27172374130682797,0.9935897588729858,-0.5094382333319875,-0.9060534834861755,0.18613047021342366,8,v1.0,10499218,2021-07-28,W-20210712,2021-07-12
